ticker,sector,company_group,position,concept,concept_priority,taxonomy,unit,value,start,end,fy,fp,form,filed,frame,accession_number,label,source,statement_type,duration_days
INTU,Technology,TechD,cost_of_service,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,3,us-gaap,USD,1503000000.0,2023-08-01,2024-01-31,,,10-Q,2024-02-22,,0000896878-24-000011,,ixbrl,income_statement,183
INTU,Technology,TechD,cost_of_service,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,3,us-gaap,USD,1328000000.0,2022-08-01,2023-01-31,,,10-Q,2024-02-22,,0000896878-24-000011,,ixbrl,income_statement,183
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,36000000.0,2023-11-01,2024-01-31,,,10-Q,2024-02-22,,0000896878-24-000011,,ixbrl,income_statement,91
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,41000000.0,2022-11-01,2023-01-31,,,10-Q,2024-02-22,,0000896878-24-000011,,ixbrl,income_statement,91
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,74000000.0,2023-08-01,2024-01-31,,,10-Q,2024-02-22,,0000896878-24-000011,,ixbrl,income_statement,183
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,82000000.0,2022-08-01,2023-01-31,,,10-Q,2024-02-22,,0000896878-24-000011,,ixbrl,income_statement,183
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,36000000.0,2023-11-01,2024-01-31,,,10-Q,2024-02-22,,0000896878-24-000011,,ixbrl,income_statement,91
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,41000000.0,2022-11-01,2023-01-31,,,10-Q,2024-02-22,,0000896878-24-000011,,ixbrl,income_statement,91
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,74000000.0,2023-08-01,2024-01-31,,,10-Q,2024-02-22,,0000896878-24-000011,,ixbrl,income_statement,183
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,82000000.0,2022-08-01,2023-01-31,,,10-Q,2024-02-22,,0000896878-24-000011,,ixbrl,income_statement,183
INTU,Technology,TechD,cost_of_product,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,3,us-gaap,USD,15000000.0,2023-08-01,2023-10-31,,,10-Q,2023-11-28,,0000896878-23-000041,,ixbrl,income_statement,91
INTU,Technology,TechD,cost_of_product,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,3,us-gaap,USD,15000000.0,2022-08-01,2022-10-31,,,10-Q,2023-11-28,,0000896878-23-000041,,ixbrl,income_statement,91
INTU,Technology,TechD,cost_of_service,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,3,us-gaap,USD,707000000.0,2023-08-01,2023-10-31,,,10-Q,2023-11-28,,0000896878-23-000041,,ixbrl,income_statement,91
INTU,Technology,TechD,cost_of_service,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,3,us-gaap,USD,620000000.0,2022-08-01,2022-10-31,,,10-Q,2023-11-28,,0000896878-23-000041,,ixbrl,income_statement,91
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,38000000.0,2023-08-01,2023-10-31,,,10-Q,2023-11-28,,0000896878-23-000041,,ixbrl,income_statement,91
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,41000000.0,2022-08-01,2022-10-31,,,10-Q,2023-11-28,,0000896878-23-000041,,ixbrl,income_statement,91
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,38000000.0,2023-08-01,2023-10-31,,,10-Q,2023-11-28,,0000896878-23-000041,,ixbrl,income_statement,91
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,41000000.0,2022-08-01,2022-10-31,,,10-Q,2023-11-28,,0000896878-23-000041,,ixbrl,income_statement,91
INTU,Technology,TechD,cost_of_product,CostOfGoodsAndServicesSold,1,us-gaap,USD,71000000.0,2022-08-01,2023-07-31,,,10-K,2023-09-01,,0000896878-23-000034,,ixbrl,income_statement,364
INTU,Technology,TechD,cost_of_product,CostOfGoodsAndServicesSold,1,us-gaap,USD,69000000.0,2021-08-01,2022-07-31,,,10-K,2023-09-01,,0000896878-23-000034,,ixbrl,income_statement,364
INTU,Technology,TechD,cost_of_product,CostOfGoodsAndServicesSold,1,us-gaap,USD,69000000.0,2020-08-01,2021-07-31,,,10-K,2023-09-01,,0000896878-23-000034,,ixbrl,income_statement,364
INTU,Technology,TechD,cost_of_service,CostOfGoodsAndServicesSold,1,us-gaap,USD,2909000000.0,2022-08-01,2023-07-31,,,10-K,2023-09-01,,0000896878-23-000034,,ixbrl,income_statement,364
INTU,Technology,TechD,cost_of_service,CostOfGoodsAndServicesSold,1,us-gaap,USD,2197000000.0,2021-08-01,2022-07-31,,,10-K,2023-09-01,,0000896878-23-000034,,ixbrl,income_statement,364
INTU,Technology,TechD,cost_of_service,CostOfGoodsAndServicesSold,1,us-gaap,USD,1564000000.0,2020-08-01,2021-07-31,,,10-K,2023-09-01,,0000896878-23-000034,,ixbrl,income_statement,364
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,163000000.0,2022-08-01,2023-07-31,,,10-K,2023-09-01,,0000896878-23-000034,,ixbrl,income_statement,364
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,140000000.0,2021-08-01,2022-07-31,,,10-K,2023-09-01,,0000896878-23-000034,,ixbrl,income_statement,364
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,50000000.0,2020-08-01,2021-07-31,,,10-K,2023-09-01,,0000896878-23-000034,,ixbrl,income_statement,364
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,163000000.0,2022-08-01,2023-07-31,,,10-K,2023-09-01,,0000896878-23-000034,,ixbrl,income_statement,364
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,140000000.0,2021-08-01,2022-07-31,,,10-K,2023-09-01,,0000896878-23-000034,,ixbrl,income_statement,364
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,50000000.0,2020-08-01,2021-07-31,,,10-K,2023-09-01,,0000896878-23-000034,,ixbrl,income_statement,364
INTU,Technology,TechD,cost_of_product,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,3,us-gaap,USD,17000000.0,2023-02-01,2023-04-30,,,10-Q,2023-05-23,,0000896878-23-000020,,ixbrl,income_statement,88
INTU,Technology,TechD,cost_of_product,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,3,us-gaap,USD,18000000.0,2022-02-01,2022-04-30,,,10-Q,2023-05-23,,0000896878-23-000020,,ixbrl,income_statement,88
INTU,Technology,TechD,cost_of_product,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,3,us-gaap,USD,55000000.0,2022-08-01,2023-04-30,,,10-Q,2023-05-23,,0000896878-23-000020,,ixbrl,income_statement,272
INTU,Technology,TechD,cost_of_product,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,3,us-gaap,USD,53000000.0,2021-08-01,2022-04-30,,,10-Q,2023-05-23,,0000896878-23-000020,,ixbrl,income_statement,272
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,40000000.0,2023-02-01,2023-04-30,,,10-Q,2023-05-23,,0000896878-23-000020,,ixbrl,income_statement,88
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,42000000.0,2022-02-01,2022-04-30,,,10-Q,2023-05-23,,0000896878-23-000020,,ixbrl,income_statement,88
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,122000000.0,2022-08-01,2023-04-30,,,10-Q,2023-05-23,,0000896878-23-000020,,ixbrl,income_statement,272
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,99000000.0,2021-08-01,2022-04-30,,,10-Q,2023-05-23,,0000896878-23-000020,,ixbrl,income_statement,272
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,40000000.0,2023-02-01,2023-04-30,,,10-Q,2023-05-23,,0000896878-23-000020,,ixbrl,income_statement,88
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,42000000.0,2022-02-01,2022-04-30,,,10-Q,2023-05-23,,0000896878-23-000020,,ixbrl,income_statement,88
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,122000000.0,2022-08-01,2023-04-30,,,10-Q,2023-05-23,,0000896878-23-000020,,ixbrl,income_statement,272
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,99000000.0,2021-08-01,2022-04-30,,,10-Q,2023-05-23,,0000896878-23-000020,,ixbrl,income_statement,272
INTU,Technology,TechD,cost_of_product,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,3,us-gaap,USD,23000000.0,2022-11-01,2023-01-31,,,10-Q,2023-02-23,,0000896878-23-000010,,ixbrl,income_statement,91
INTU,Technology,TechD,cost_of_product,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,3,us-gaap,USD,20000000.0,2021-11-01,2022-01-31,,,10-Q,2023-02-23,,0000896878-23-000010,,ixbrl,income_statement,91
INTU,Technology,TechD,cost_of_product,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,3,us-gaap,USD,38000000.0,2022-08-01,2023-01-31,,,10-Q,2023-02-23,,0000896878-23-000010,,ixbrl,income_statement,183
INTU,Technology,TechD,cost_of_product,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,3,us-gaap,USD,35000000.0,2021-08-01,2022-01-31,,,10-Q,2023-02-23,,0000896878-23-000010,,ixbrl,income_statement,183
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,41000000.0,2022-11-01,2023-01-31,,,10-Q,2023-02-23,,0000896878-23-000010,,ixbrl,income_statement,91
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,42000000.0,2021-11-01,2022-01-31,,,10-Q,2023-02-23,,0000896878-23-000010,,ixbrl,income_statement,91
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,82000000.0,2022-08-01,2023-01-31,,,10-Q,2023-02-23,,0000896878-23-000010,,ixbrl,income_statement,183
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,57000000.0,2021-08-01,2022-01-31,,,10-Q,2023-02-23,,0000896878-23-000010,,ixbrl,income_statement,183
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,41000000.0,2022-11-01,2023-01-31,,,10-Q,2023-02-23,,0000896878-23-000010,,ixbrl,income_statement,91
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,42000000.0,2021-11-01,2022-01-31,,,10-Q,2023-02-23,,0000896878-23-000010,,ixbrl,income_statement,91
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,82000000.0,2022-08-01,2023-01-31,,,10-Q,2023-02-23,,0000896878-23-000010,,ixbrl,income_statement,183
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,57000000.0,2021-08-01,2022-01-31,,,10-Q,2023-02-23,,0000896878-23-000010,,ixbrl,income_statement,183
INTU,Technology,TechD,cost_of_product,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,3,us-gaap,USD,15000000.0,2022-08-01,2022-10-31,,,10-Q,2022-11-29,,0000896878-22-000036,,ixbrl,income_statement,91
INTU,Technology,TechD,cost_of_product,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,3,us-gaap,USD,15000000.0,2021-08-01,2021-10-31,,,10-Q,2022-11-29,,0000896878-22-000036,,ixbrl,income_statement,91
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,41000000.0,2022-08-01,2022-10-31,,,10-Q,2022-11-29,,0000896878-22-000036,,ixbrl,income_statement,91
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,15000000.0,2021-08-01,2021-10-31,,,10-Q,2022-11-29,,0000896878-22-000036,,ixbrl,income_statement,91
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,41000000.0,2022-08-01,2022-10-31,,,10-Q,2022-11-29,,0000896878-22-000036,,ixbrl,income_statement,91
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,15000000.0,2021-08-01,2021-10-31,,,10-Q,2022-11-29,,0000896878-22-000036,,ixbrl,income_statement,91
INTU,Technology,TechD,cost_of_product,CostOfGoodsAndServicesSold,1,us-gaap,USD,69000000.0,2021-08-01,2022-07-31,,,10-K,2022-09-02,,0000896878-22-000028,,ixbrl,income_statement,364
INTU,Technology,TechD,cost_of_product,CostOfGoodsAndServicesSold,1,us-gaap,USD,69000000.0,2020-08-01,2021-07-31,,,10-K,2022-09-02,,0000896878-22-000028,,ixbrl,income_statement,364
INTU,Technology,TechD,cost_of_product,CostOfGoodsAndServicesSold,1,us-gaap,USD,72000000.0,2019-08-01,2020-07-31,,,10-K,2022-09-02,,0000896878-22-000028,,ixbrl,income_statement,365
INTU,Technology,TechD,cost_of_service,CostOfGoodsAndServicesSold,1,us-gaap,USD,2197000000.0,2021-08-01,2022-07-31,,,10-K,2022-09-02,,0000896878-22-000028,,ixbrl,income_statement,364
INTU,Technology,TechD,cost_of_service,CostOfGoodsAndServicesSold,1,us-gaap,USD,1564000000.0,2020-08-01,2021-07-31,,,10-K,2022-09-02,,0000896878-22-000028,,ixbrl,income_statement,364
INTU,Technology,TechD,cost_of_service,CostOfGoodsAndServicesSold,1,us-gaap,USD,1284000000.0,2019-08-01,2020-07-31,,,10-K,2022-09-02,,0000896878-22-000028,,ixbrl,income_statement,365
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,140000000.0,2021-08-01,2022-07-31,,,10-K,2022-09-02,,0000896878-22-000028,,ixbrl,income_statement,364
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,50000000.0,2020-08-01,2021-07-31,,,10-K,2022-09-02,,0000896878-22-000028,,ixbrl,income_statement,364
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,22000000.0,2019-08-01,2020-07-31,,,10-K,2022-09-02,,0000896878-22-000028,,ixbrl,income_statement,365
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,140000000.0,2021-08-01,2022-07-31,,,10-K,2022-09-02,,0000896878-22-000028,,ixbrl,income_statement,364
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,50000000.0,2020-08-01,2021-07-31,,,10-K,2022-09-02,,0000896878-22-000028,,ixbrl,income_statement,364
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,22000000.0,2019-08-01,2020-07-31,,,10-K,2022-09-02,,0000896878-22-000028,,ixbrl,income_statement,365
INTU,Technology,TechD,cost_of_product,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,3,us-gaap,USD,18000000.0,2022-02-01,2022-04-30,,,10-Q,2022-05-24,,0000896878-22-000021,,ixbrl,income_statement,88
INTU,Technology,TechD,cost_of_product,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,3,us-gaap,USD,16000000.0,2021-02-01,2021-04-30,,,10-Q,2022-05-24,,0000896878-22-000021,,ixbrl,income_statement,88
INTU,Technology,TechD,cost_of_product,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,3,us-gaap,USD,53000000.0,2021-08-01,2022-04-30,,,10-Q,2022-05-24,,0000896878-22-000021,,ixbrl,income_statement,272
INTU,Technology,TechD,cost_of_product,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,3,us-gaap,USD,53000000.0,2020-08-01,2021-04-30,,,10-Q,2022-05-24,,0000896878-22-000021,,ixbrl,income_statement,272
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,42000000.0,2022-02-01,2022-04-30,,,10-Q,2022-05-24,,0000896878-22-000021,,ixbrl,income_statement,88
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,14000000.0,2021-02-01,2021-04-30,,,10-Q,2022-05-24,,0000896878-22-000021,,ixbrl,income_statement,88
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,99000000.0,2021-08-01,2022-04-30,,,10-Q,2022-05-24,,0000896878-22-000021,,ixbrl,income_statement,272
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,35000000.0,2020-08-01,2021-04-30,,,10-Q,2022-05-24,,0000896878-22-000021,,ixbrl,income_statement,272
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,42000000.0,2022-02-01,2022-04-30,,,10-Q,2022-05-24,,0000896878-22-000021,,ixbrl,income_statement,88
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,14000000.0,2021-02-01,2021-04-30,,,10-Q,2022-05-24,,0000896878-22-000021,,ixbrl,income_statement,88
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,99000000.0,2021-08-01,2022-04-30,,,10-Q,2022-05-24,,0000896878-22-000021,,ixbrl,income_statement,272
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,35000000.0,2020-08-01,2021-04-30,,,10-Q,2022-05-24,,0000896878-22-000021,,ixbrl,income_statement,272
INTU,Technology,TechD,cost_of_product,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,3,us-gaap,USD,20000000.0,2021-11-01,2022-01-31,,,10-Q,2022-03-02,,0000896878-22-000010,,ixbrl,income_statement,91
INTU,Technology,TechD,cost_of_product,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,3,us-gaap,USD,22000000.0,2020-11-01,2021-01-31,,,10-Q,2022-03-02,,0000896878-22-000010,,ixbrl,income_statement,91
INTU,Technology,TechD,cost_of_product,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,3,us-gaap,USD,35000000.0,2021-08-01,2022-01-31,,,10-Q,2022-03-02,,0000896878-22-000010,,ixbrl,income_statement,183
INTU,Technology,TechD,cost_of_product,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,3,us-gaap,USD,37000000.0,2020-08-01,2021-01-31,,,10-Q,2022-03-02,,0000896878-22-000010,,ixbrl,income_statement,183
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,42000000.0,2021-11-01,2022-01-31,,,10-Q,2022-03-02,,0000896878-22-000010,,ixbrl,income_statement,91
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,14000000.0,2020-11-01,2021-01-31,,,10-Q,2022-03-02,,0000896878-22-000010,,ixbrl,income_statement,91
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,57000000.0,2021-08-01,2022-01-31,,,10-Q,2022-03-02,,0000896878-22-000010,,ixbrl,income_statement,183
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,21000000.0,2020-08-01,2021-01-31,,,10-Q,2022-03-02,,0000896878-22-000010,,ixbrl,income_statement,183
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,42000000.0,2021-11-01,2022-01-31,,,10-Q,2022-03-02,,0000896878-22-000010,,ixbrl,income_statement,91
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,14000000.0,2020-11-01,2021-01-31,,,10-Q,2022-03-02,,0000896878-22-000010,,ixbrl,income_statement,91
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,57000000.0,2021-08-01,2022-01-31,,,10-Q,2022-03-02,,0000896878-22-000010,,ixbrl,income_statement,183
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,21000000.0,2020-08-01,2021-01-31,,,10-Q,2022-03-02,,0000896878-22-000010,,ixbrl,income_statement,183
INTU,Technology,TechD,cost_of_product,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,3,us-gaap,USD,15000000.0,2021-08-01,2021-10-31,,,10-Q,2021-11-18,,0000896878-21-000260,,ixbrl,income_statement,91
INTU,Technology,TechD,cost_of_product,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,3,us-gaap,USD,15000000.0,2020-08-01,2020-10-31,,,10-Q,2021-11-18,,0000896878-21-000260,,ixbrl,income_statement,91
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,15000000.0,2021-08-01,2021-10-31,,,10-Q,2021-11-18,,0000896878-21-000260,,ixbrl,income_statement,91
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,7000000.0,2020-08-01,2020-10-31,,,10-Q,2021-11-18,,0000896878-21-000260,,ixbrl,income_statement,91
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,15000000.0,2021-08-01,2021-10-31,,,10-Q,2021-11-18,,0000896878-21-000260,,ixbrl,income_statement,91
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,7000000.0,2020-08-01,2020-10-31,,,10-Q,2021-11-18,,0000896878-21-000260,,ixbrl,income_statement,91
INTU,Technology,TechD,cost_of_product,CostOfGoodsAndServicesSold,1,us-gaap,USD,69000000.0,2020-08-01,2021-07-31,,,10-K,2021-09-08,,0000896878-21-000233,,ixbrl,income_statement,364
INTU,Technology,TechD,cost_of_product,CostOfGoodsAndServicesSold,1,us-gaap,USD,72000000.0,2019-08-01,2020-07-31,,,10-K,2021-09-08,,0000896878-21-000233,,ixbrl,income_statement,365
INTU,Technology,TechD,cost_of_product,CostOfGoodsAndServicesSold,1,us-gaap,USD,77000000.0,2018-08-01,2019-07-31,,,10-K,2021-09-08,,0000896878-21-000233,,ixbrl,income_statement,364
INTU,Technology,TechD,cost_of_service,CostOfGoodsAndServicesSold,1,us-gaap,USD,1564000000.0,2020-08-01,2021-07-31,,,10-K,2021-09-08,,0000896878-21-000233,,ixbrl,income_statement,364
INTU,Technology,TechD,cost_of_service,CostOfGoodsAndServicesSold,1,us-gaap,USD,1284000000.0,2019-08-01,2020-07-31,,,10-K,2021-09-08,,0000896878-21-000233,,ixbrl,income_statement,365
INTU,Technology,TechD,cost_of_service,CostOfGoodsAndServicesSold,1,us-gaap,USD,1070000000.0,2018-08-01,2019-07-31,,,10-K,2021-09-08,,0000896878-21-000233,,ixbrl,income_statement,364
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,50000000.0,2020-08-01,2021-07-31,,,10-K,2021-09-08,,0000896878-21-000233,,ixbrl,income_statement,364
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,22000000.0,2019-08-01,2020-07-31,,,10-K,2021-09-08,,0000896878-21-000233,,ixbrl,income_statement,365
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,20000000.0,2018-08-01,2019-07-31,,,10-K,2021-09-08,,0000896878-21-000233,,ixbrl,income_statement,364
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,50000000.0,2020-08-01,2021-07-31,,,10-K,2021-09-08,,0000896878-21-000233,,ixbrl,income_statement,364
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,22000000.0,2019-08-01,2020-07-31,,,10-K,2021-09-08,,0000896878-21-000233,,ixbrl,income_statement,365
INTU,Technology,TechD,cost_of_amo,CostOfGoodsAndServicesSoldAmortization,1,us-gaap,USD,20000000.0,2018-08-01,2019-07-31,,,10-K,2021-09-08,,0000896878-21-000233,,ixbrl,income_statement,364
